2021-07-05 12:54:07,589 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2021-07-05 12:54:07,633 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2021-07-05 12:54:07,635 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2021-07-05 12:54:07,636 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2021-07-05 12:54:07,664 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2021-07-05 12:54:07,664 INFO  SwAddin.cs: 197 - Setting up callbacks
2021-07-05 12:54:07,665 INFO  SwAddin.cs: 201 - Setting up command manager
2021-07-05 12:54:07,666 INFO  SwAddin.cs: 204 - Adding command manager
2021-07-05 12:54:07,670 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2021-07-05 12:54:07,671 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2021-07-05 12:54:07,671 INFO  SwAddin.cs: 210 - Adding event handlers
2021-07-05 12:54:07,696 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2021-07-05 12:54:35,258 INFO  SwAddin.cs: 351 - Part export called
2021-07-05 12:54:35,302 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 圆锥.SLDPRT
2021-07-05 12:54:35,307 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 圆锥.SLDPRT
2021-07-05 12:54:35,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 圆锥.SLDPRT
2021-07-05 12:54:35,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 圆锥.SLDPRT
2021-07-05 12:54:35,308 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 圆锥.SLDPRT
2021-07-05 12:54:35,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 圆锥.SLDPRT
2021-07-05 12:54:35,309 INFO  SwAddin.cs: 367 - Showing part
2021-07-05 12:54:49,004 INFO  SwAddin.cs: 351 - Part export called
